Id,Label,latitude,city,state,longitude,Cluster_No,PageRank,Component ID,Eccentricity,Closeness Centrality,Betweenness Centrality
"Lake-Chicot, Arkansas","Lake-Chicot, Arkansas",33.3224394,Lake-Chicot,Arkansas,-91.2770675,0,9.96833737232588E-5,0,4.0,2.562268346923647,0.0
"Camp-Verde, Arizona","Camp-Verde, Arizona",34.5636358,Camp-Verde,Arizona,-111.8543178,0,3.8833269823073584E-4,0,4.0,2.094885100074129,354.544443303791
"North-Little-Rock, Arkansas","North-Little-Rock, Arkansas",34.769536,North-Little-Rock,Arkansas,-92.2670941,6,1.933543640209973E-4,0,4.0,2.3858413639733134,0.0
"Gallup, New-Mexico","Gallup, New-Mexico",35.5280783,Gallup,New-Mexico,-108.7425843,0,6.800333440298225E-4,0,4.0,2.0404002965159376,3332.3699954508634
"Hovenweep-National-Monument, Colorado","Hovenweep-National-Monument, Colorado",37.3837623,Hovenweep-National-Monument,Colorado,-109.0726022,0,1.0465776365834592E-4,0,4.0,2.442179392142328,0.0
"Greenwood, South-Carolina","Greenwood, South-Carolina",34.1954001,Greenwood,South-Carolina,-82.1617883,0,1.4372207429336263E-4,0,4.0,2.717939214232765,0.0
"Pontoon-Beach, Illinois","Pontoon-Beach, Illinois",38.7317158,Pontoon-Beach,Illinois,-90.0803839,0,1.2998736917402927E-4,0,4.0,2.3369162342475907,0.0
"Kilgore, Texas","Kilgore, Texas",32.3862619,Kilgore,Texas,-94.8757709,0,1.4596962704717457E-4,0,4.0,2.427353595255745,0.0
"Nampa, Idaho","Nampa, Idaho",43.5407172,Nampa,Idaho,-116.5634624,0,1.8657834650067038E-4,0,4.0,2.3584136397331354,0.0
"Salinas, California","Salinas, California",36.6777372,Salinas,California,-121.6555013,0,8.5970325094369E-5,0,4.0,2.3943661971830985,0.045454545454545456
"Ludington, Michigan","Ludington, Michigan",43.9552825,Ludington,Michigan,-86.4525831,0,5.895778318055763E-5,0,5.0,3.049666419570052,0.0
"Branford, Connecticut","Branford, Connecticut",41.2799027,Branford,Connecticut,-72.8141185,0,2.1338491243451288E-4,0,4.0,2.152335063009637,0.0
"Atlantic-City, New-Jersey","Atlantic-City, New-Jersey",39.3642834,Atlantic-City,New-Jersey,-74.4229266,0,6.324600839151661E-4,0,4.0,2.0492957746478875,2456.3265699130834
"Hershey, Pennsylvania","Hershey, Pennsylvania",40.2859239,Hershey,Pennsylvania,-76.6502468,0,6.049334332279766E-4,0,4.0,2.084507042253521,1826.459803769792
"Trout-Creek, Montana","Trout-Creek, Montana",47.8368781,Trout-Creek,Montana,-115.5982263,0,1.5148865181997126E-4,0,4.0,2.3346923647146034,0.0
"Columbia, Tennessee","Columbia, Tennessee",35.6150716,Columbia,Tennessee,-87.0352831,2,3.116020603564367E-4,0,4.0,2.4217939214232764,0.0
"Cutchogue, New-York","Cutchogue, New-York",41.0106563,Cutchogue,New-York,-72.4850859,0,1.489572205554971E-4,0,4.0,2.229058561897702,0.0
"Farmington, New-Mexico","Farmington, New-Mexico",36.7280583,Farmington,New-Mexico,-108.2186856,0,7.301103974004032E-5,0,4.0,2.446256486286138,0.0
"Long-Key, Florida","Long-Key, Florida",24.8171576,Long-Key,Florida,-80.8156324,1,4.3158482830868184E-4,0,4.0,2.1604892512972573,0.0
"Milford, Massachusetts","Milford, Massachusetts",42.1398577,Milford,Massachusetts,-71.5163049,0,2.1338491243451288E-4,0,4.0,2.152335063009637,0.0
"Hancock, Michigan","Hancock, Michigan",47.1268714,Hancock,Michigan,-88.5809563,0,1.449983091105286E-4,0,4.0,2.424759080800593,0.0
"Bowie, Maryland","Bowie, Maryland",39.0067768,Bowie,Maryland,-76.7791365,0,1.5558497185014027E-4,0,4.0,2.356560415122313,7.191047208888755
"Placerville, Colorado","Placerville, Colorado",38.0166587,Placerville,Colorado,-108.0534031,0,8.840256164243076E-5,0,4.0,2.4662713120830246,0.0
"Chadron, Nebraska","Chadron, Nebraska",42.8294187,Chadron,Nebraska,-102.9999069,0,7.77206731755935E-4,0,4.0,1.9951816160118607,670.4456539338042
"-Isle-Royale-National-Park, Minnesota","-Isle-Royale-National-Park, Minnesota",46.729553,-Isle-Royale-National-Park,Minnesota,-94.6858998,0,3.8418877384616666E-4,0,4.0,2.1271312083024463,0.0
"Hammond, Indiana","Hammond, Indiana",41.5833688,Hammond,Indiana,-87.5000412,0,1.2653336004429946E-4,0,5.0,3.973313565604151,0.0
"State-College, Pennsylvania","State-College, Pennsylvania",40.7933949,State-College,Pennsylvania,-77.8600012,0,5.906200629268018E-5,0,5.0,2.9566345441067456,0.0
"Stockton, California","Stockton, California",37.9577016,Stockton,California,-121.2907796,0,8.195596135144576E-4,0,4.0,1.988880652335063,1540.1701916354534
"Wekiwa-Springs-State-Park, Florida","Wekiwa-Springs-State-Park, Florida",28.7113878,Wekiwa-Springs-State-Park,Florida,-81.4626824,0,4.257069400691635E-4,0,4.0,2.1078576723498887,82.40479316276604
"Loveland, Colorado","Loveland, Colorado",40.3977612,Loveland,Colorado,-105.0749801,0,3.5024581690984446E-4,0,4.0,2.2142327650111193,413.13861401231475
"Frisco, Colorado","Frisco, Colorado",39.5744309,Frisco,Colorado,-106.0975203,0,1.3194474181611203E-4,0,4.0,2.287249814677539,0.0
"Watsonville, California","Watsonville, California",36.910231,Watsonville,California,-121.7568946,0,5.37270016949302E-4,0,4.0,2.0822831727205338,1186.829384793831
"Casco, Maine","Casco, Maine",44.0066667,Casco,Maine,-70.5227778,0,1.636174863570029E-4,0,4.0,2.265752409191994,73.33313448184515
"Natural-Bridge, Virginia","Natural-Bridge, Virginia",37.630134,Natural-Bridge,Virginia,-79.5430938,0,7.742097040866081E-4,0,4.0,1.9885100074128985,319.87120338075783
"Chocowinity, North-Carolina","Chocowinity, North-Carolina",35.5126631,Chocowinity,North-Carolina,-77.1005091,0,2.170074204537179E-4,0,4.0,2.177909562638992,0.0
"St-Paul, Minnesota","St-Paul, Minnesota",44.9537029,St-Paul,Minnesota,-93.0899578,0,3.6895465408555124E-4,0,4.0,2.0763528539659006,241.11828292165526
"Sacramento, California","Sacramento, California",38.5815719,Sacramento,California,-121.4943996,0,0.0012307318628621707,0,4.0,1.944403261675315,7854.393000204687
"Cameron, Arizona","Cameron, Arizona",35.8758285,Cameron,Arizona,-111.4129207,0,1.0734118911505912E-4,0,4.0,2.3947368421052633,0.0
"Hillsborough, North-Carolina","Hillsborough, North-Carolina",36.0754183,Hillsborough,North-Carolina,-79.0997347,0,1.39155650447783E-4,0,4.0,2.492216456634544,0.0
"Quincy, Massachusetts","Quincy, Massachusetts",42.2528772,Quincy,Massachusetts,-71.0022705,3,2.906072201808048E-4,0,4.0,2.210896960711638,0.0
"Castine, Maine","Castine, Maine",44.3888609,Castine,Maine,-68.7989582,3,3.243819428180764E-4,0,4.0,2.210155670867309,1754.6911232828695
"Hartford, Connecticut","Hartford, Connecticut",41.7637111,Hartford,Connecticut,-72.6850932,0,1.1961823917681922E-4,0,4.0,2.5114899925871015,83.25270938791411
"Hillsboro, Oregon","Hillsboro, Oregon",45.5228939,Hillsboro,Oregon,-122.989827,2,3.1160206035643666E-4,0,4.0,2.4217939214232764,0.0
"Montgomery, Alabama","Montgomery, Alabama",32.3668052,Montgomery,Alabama,-86.2999689,0,5.484103991841449E-4,0,4.0,2.0448480355819125,3560.1762065070984
"Miami-Beach, Florida","Miami-Beach, Florida",25.790654,Miami-Beach,Florida,-80.1300455,0,0.001339787610310141,0,4.0,1.9329132690882136,11908.934321079618
"Glendive, Montana","Glendive, Montana",47.106401,Glendive,Montana,-104.7107931,0,2.2152001986670432E-4,0,4.0,2.2720533728687915,154.74575505532482
"Keene, New-Hampshire","Keene, New-Hampshire",42.933692,Keene,New-Hampshire,-72.2781409,0,1.2172420386872692E-4,0,4.0,2.40177909562639,34.59253101611528
"Rochester, New-York","Rochester, New-York",43.16103,Rochester,New-York,-77.6109219,0,7.982232315217067E-4,0,4.0,2.0074128984432913,6180.521615248682
"Prudhoe-Bay, Alaska","Prudhoe-Bay, Alaska",70.2556453,Prudhoe-Bay,Alaska,-148.3384293,0,2.6328215753653996E-4,0,4.0,2.143439584877687,47.7526233393924
"Tillamook, Oregon","Tillamook, Oregon",45.4562158,Tillamook,Oregon,-123.8440137,0,2.538975787777475E-4,0,4.0,2.1919940696812454,198.1336943344702
"Sandpoint, Idaho","Sandpoint, Idaho",48.2765903,Sandpoint,Idaho,-116.5532476,0,1.2197648916832652E-4,0,4.0,2.522238695329874,124.39592485720695
"North-Charleston, South-Carolina","North-Charleston, South-Carolina",32.8546197,North-Charleston,South-Carolina,-79.9748103,0,1.8784132282004365E-4,0,4.0,2.3369162342475907,77.14100248723311
"Arlington-Heights, Illinois","Arlington-Heights, Illinois",42.0883603,Arlington-Heights,Illinois,-87.9806265,0,1.6037525957102235E-4,0,5.0,3.1601186063750926,0.0
"Black-Mountain, North-Carolina","Black-Mountain, North-Carolina",35.6178951,Black-Mountain,North-Carolina,-82.3212302,0,3.1372520395690887E-4,0,4.0,2.189770200148258,544.2395743558404
"Montara, California","Montara, California",37.5421617,Montara,California,-122.5160892,0,9.769004492468639E-5,0,4.0,2.38472942920682,0.0
"Parsons, Kansas","Parsons, Kansas",37.3403384,Parsons,Kansas,-95.2610838,0,1.7344046170986692E-4,0,4.0,2.493328391401038,0.0
"Kennebunkport, Maine","Kennebunkport, Maine",43.3617327,Kennebunkport,Maine,-70.4767274,0,1.1604910111355922E-4,0,4.0,2.262416604892513,0.7865704670206083
"Suisun-City, California","Suisun-City, California",38.2382474,Suisun-City,California,-122.040244,0,5.936838185668457E-5,0,4.0,2.616011860637509,0.0
"Carlyle, Illinois","Carlyle, Illinois",38.6103264,Carlyle,Illinois,-89.3725796,0,8.389083256561447E-5,0,4.0,2.5959970348406225,0.0
"Midway-Island, Hawaii","Midway-Island, Hawaii",19.5429151,Midway-Island,Hawaii,-155.6658568,0,7.782021203295669E-5,0,4.0,2.378799110452187,0.0
"Lycoming-County, Pennsylvania","Lycoming-County, Pennsylvania",41.2720004,Lycoming-County,Pennsylvania,-77.1024902,0,1.975217274897931E-4,0,5.0,3.4191994069681244,0.0
"Arvada, Colorado","Arvada, Colorado",39.8027644,Arvada,Colorado,-105.0874842,0,6.904480336273873E-5,0,4.0,2.757227575982209,0.0
"Sulphur, Louisiana","Sulphur, Louisiana",30.2365943,Sulphur,Louisiana,-93.3773783,14,3.6818851367570796E-4,3,1.0,1.0,0.0
"Southlake, Texas","Southlake, Texas",32.9412363,Southlake,Texas,-97.1341783,0,8.159036272495074E-5,0,4.0,2.378799110452187,0.0
"Santa-Rosa-Beach, Florida","Santa-Rosa-Beach, Florida",30.3960324,Santa-Rosa-Beach,Florida,-86.2288322,0,3.1917431399254174E-4,0,4.0,2.2346182357301707,0.0
"Corona, California","Corona, California",33.8752935,Corona,California,-117.5664384,0,1.3721732712032461E-4,0,4.0,2.2705707931801333,0.0
"Chicago, Illinois","Chicago, Illinois",41.8781136,Chicago,Illinois,-87.6297982,0,0.004180352937424407,0,3.0,1.7064492216456635,122531.14174870127
"McCarthy, Alaska","McCarthy, Alaska",61.4333333,McCarthy,Alaska,-142.9216667,0,1.0194624957506757E-4,0,4.0,2.74351371386212,0.0
"Newark, California","Newark, California",37.5296593,Newark,California,-122.0402399,0,1.580946091874786E-4,0,4.0,2.316901408450704,0.7614707590732837
"Indiana, Pennsylvania","Indiana, Pennsylvania",40.6214551,Indiana,Pennsylvania,-79.1525349,0,6.588174136164487E-5,0,4.0,2.5756115641215716,0.0
"Germantown, Maryland","Germantown, Maryland",39.1731621,Germantown,Maryland,-77.2716502,0,2.2080335453530296E-4,0,4.0,2.26056338028169,62.433354567417645
"Krum-, Texas","Krum-, Texas",33.2615068,Krum-,Texas,-97.2380725,5,2.3954562749225173E-4,0,5.0,2.8576723498888064,0.0
"Iowa-City, Iowa","Iowa-City, Iowa",41.6611277,Iowa-City,Iowa,-91.5301683,0,5.401124311681804E-4,0,4.0,2.085618977020015,2181.9231611651403
"Lubec, Maine","Lubec, Maine",44.8585863,Lubec,Maine,-66.9835907,3,3.174689598356685E-4,0,4.0,2.2005189028910306,365.2876274805187
"Manitowoc, Wisconsin","Manitowoc, Wisconsin",44.0886059,Manitowoc,Wisconsin,-87.657584,0,1.446894599529774E-4,0,4.0,2.3146775389177168,1.3804516977021146
"Haleiwa, Hawaii","Haleiwa, Hawaii",21.59,Haleiwa,Hawaii,-158.1138889,0,1.7732420918747455E-4,0,4.0,2.325796886582654,21.001565339829252
"Shanendoah-National-Park, Virginia","Shanendoah-National-Park, Virginia",38.2927558,Shanendoah-National-Park,Virginia,-78.6795836,0,0.0013439707627599586,0,4.0,1.9140103780578206,9488.715548713866
"Root-River-Harmony-Preston-Valley-State-Trail, Minnesota","Root-River-Harmony-Preston-Valley-State-Trail, Minnesota",46.729553,Root-River-Harmony-Preston-Valley-State-Trail,Minnesota,-94.6858998,0,5.017766765089257E-4,0,4.0,2.08524833209785,2106.042081998343
"Richmond, Virginia","Richmond, Virginia",37.5407246,Richmond,Virginia,-77.4360481,0,0.0015379789851777727,0,3.0,1.8910303928836174,17949.73183409667
"Lake-Geneva, Wisconsin","Lake-Geneva, Wisconsin",42.5916836,Lake-Geneva,Wisconsin,-88.4334301,0,1.3559373276664338E-4,0,4.0,2.2475908080059304,0.0
"Newport, Vermont","Newport, Vermont",44.9364356,Newport,Vermont,-72.2051022,0,1.2261099085193326E-4,0,4.0,2.888065233506301,9.855148121476923
"Farmingdale, New-York","Farmingdale, New-York",40.7325997,Farmingdale,New-York,-73.4454009,0,1.02984784628437E-4,0,5.0,3.038547071905115,0.0
"Willowbrook, Illinois","Willowbrook, Illinois",41.7697533,Willowbrook,Illinois,-87.9358931,0,1.3202340609520978E-4,0,4.0,2.3654558932542624,0.0
"Santa-Barbara, California","Santa-Barbara, California",34.4208305,Santa-Barbara,California,-119.6981901,0,0.0011979004979170622,0,4.0,1.954781319495923,9310.023960723162
"Davis-Mountains, Texas","Davis-Mountains, Texas",30.6232657,Davis-Mountains,Texas,-104.0954974,0,2.7941322235881913E-4,0,4.0,2.155670867309118,58.699976564347345
"Astoria, Oregon","Astoria, Oregon",46.1878841,Astoria,Oregon,-123.8312534,0,0.001145495256157273,0,4.0,1.9851742031134174,6197.775880091276
"Saint-Augustine, Florida","Saint-Augustine, Florida",29.8942639,Saint-Augustine,Florida,-81.3132083,0,0.001850959626912082,0,4.0,1.8469236471460342,10931.31056150559
"Edenton, North-Carolina","Edenton, North-Carolina",36.057938,Edenton,North-Carolina,-76.6077213,0,1.2494499456147312E-4,0,4.0,2.469236471460341,0.0
"Dallas, Oregon","Dallas, Oregon",44.9192844,Dallas,Oregon,-123.3170472,0,1.9656247659487902E-4,0,4.0,2.3754633061527057,1569.1724881468847
"Abilene, Texas","Abilene, Texas",32.4487364,Abilene,Texas,-99.7331439,0,3.873823704683837E-4,0,4.0,2.118606375092661,977.7317552451817
"Pocomoke-City, Maryland","Pocomoke-City, Maryland",38.0756773,Pocomoke-City,Maryland,-75.5679805,0,1.0661243600936962E-4,0,4.0,2.538547071905115,0.0
"Dyersville, Iowa","Dyersville, Iowa",42.4836415,Dyersville,Iowa,-91.1140899,0,2.1986570273684132E-4,0,4.0,2.299110452186805,0.0
"Cumming, Georgia","Cumming, Georgia",34.2073196,Cumming,Georgia,-84.1401926,0,6.217294038911337E-5,0,4.0,2.7090437361008153,0.0
"Forest, Mississippi","Forest, Mississippi",32.3645888,Forest,Mississippi,-89.4742348,0,9.027556232877157E-5,0,4.0,2.4881393624907338,0.0
"Artesia, New-Mexico","Artesia, New-Mexico",32.8423345,Artesia,New-Mexico,-104.4032962,1,4.315848283086819E-4,0,4.0,2.1604892512972573,0.0
"Lead, South-Dakota","Lead, South-Dakota",44.3522065,Lead,South-Dakota,-103.7651984,0,6.370388508036384E-4,0,4.0,2.0181616011860637,0.0
"Oriskany-Falls, New-York","Oriskany-Falls, New-York",42.9392363,Oriskany-Falls,New-York,-75.4610076,0,1.1021267488125674E-4,0,4.0,2.527427724240178,0.0
"Raleigh, North-Carolina","Raleigh, North-Carolina",35.7795897,Raleigh,North-Carolina,-78.6381787,0,0.0015066840075506007,0,4.0,1.9088213491475168,12155.17230257673
"Cleveland, Tennessee","Cleveland, Tennessee",35.1595182,Cleveland,Tennessee,-84.8766115,0,6.944128016529495E-4,0,4.0,2.0166790214974055,2102.896428359831
"Brevard, North-Carolina","Brevard, North-Carolina",35.2334472,Brevard,North-Carolina,-82.7342919,0,5.660400670632905E-4,0,4.0,2.0997034840622684,693.0831895105661
"Beloit, Wisconsin","Beloit, Wisconsin",42.5083482,Beloit,Wisconsin,-89.0317765,0,2.4428406414660545E-4,0,4.0,2.325796886582654,4499.704390965965
"Orr, Minnesota","Orr, Minnesota",48.0535266,Orr,Minnesota,-92.8310021,0,2.272999650910718E-4,0,4.0,2.2798369162342476,0.0
"Fresno, California","Fresno, California",36.7468422,Fresno,California,-119.7725868,0,8.344788767236704E-4,0,4.0,2.005189028910304,4003.834743325071
"Yreka, California","Yreka, California",41.7354186,Yreka,California,-122.6344708,0,1.4304433620473752E-4,0,4.0,2.475908080059303,83.91986925470049
"Winchester, Kentucky","Winchester, Kentucky",37.990079,Winchester,Kentucky,-84.1796503,0,6.677320336352032E-4,0,4.0,2.0118606375092662,149.5844378480183
"Sanibel-Island, Florida","Sanibel-Island, Florida",26.4433972,Sanibel-Island,Florida,-82.1115119,0,5.409020499896716E-4,0,4.0,2.0711638250555966,527.0331460627465
"Garden-Valley, Texas","Garden-Valley, Texas",32.5259726,Garden-Valley,Texas,-95.5424594,0,1.097829732955935E-4,0,5.0,2.7961452928094883,0.0
"Monroe-County, Pennsylvania","Monroe-County, Pennsylvania",41.0458376,Monroe-County,Pennsylvania,-75.2479061,0,2.3198827548991728E-4,0,4.0,2.346182357301705,67.95342903600061
"Olympic-National-Park, Washington","Olympic-National-Park, Washington",47.9690682,Olympic-National-Park,Washington,-123.4982507,0,0.0012715129399740249,0,4.0,1.9188287620459599,4284.094721972216
"Charles-Town, West-Virginia","Charles-Town, West-Virginia",39.2889903,Charles-Town,West-Virginia,-77.8597175,0,9.80552033327705E-5,0,4.0,2.492957746478873,0.0
"Forest-City, Iowa","Forest-City, Iowa",43.2624685,Forest-City,Iowa,-93.6371937,0,6.287904627736571E-5,0,4.0,2.8421052631578947,0.0
"Andover, Massachusetts","Andover, Massachusetts",42.6583356,Andover,Massachusetts,-71.1367953,0,8.483517909593522E-5,0,4.0,2.5055596738324684,0.0
"Wapiti, Wyoming","Wapiti, Wyoming",44.4685604,Wapiti,Wyoming,-109.4376625,0,3.0172704554784247E-4,0,4.0,2.287249814677539,205.5406287640119
"Navarre, Florida","Navarre, Florida",30.4109342,Navarre,Florida,-86.9123217,1,4.3158482830868195E-4,0,4.0,2.1604892512972573,0.0
"Merritt-Island, Florida","Merritt-Island, Florida",28.314751,Merritt-Island,Florida,-80.660301,0,2.8156415949762864E-4,0,4.0,2.1879169755374352,129.1434085842978
"Martinez, California","Martinez, California",38.0193657,Martinez,California,-122.1341321,0,1.8551443559541378E-4,0,4.0,2.302446256486286,74.01067268638081
"Wrightsville-Beach, North-Carolina","Wrightsville-Beach, North-Carolina",34.2085036,Wrightsville-Beach,North-Carolina,-77.7963709,0,6.690133224457432E-5,0,4.0,2.5652335063009635,0.0
"Dodge-City, Kansas","Dodge-City, Kansas",37.7527982,Dodge-City,Kansas,-100.0170787,0,8.386271122061332E-4,0,4.0,2.005930318754633,4865.402574203856
"Seymour, Indiana","Seymour, Indiana",38.9592201,Seymour,Indiana,-85.8902547,0,1.301514181510105E-4,0,4.0,2.477020014825797,0.0
"White-Bear-Lake, Minnesota","White-Bear-Lake, Minnesota",45.0900951,White-Bear-Lake,Minnesota,-93.0514598,0,5.9474128834050585E-5,0,4.0,2.706078576723499,0.0
"Emeryville, California","Emeryville, California",37.831316,Emeryville,California,-122.2852473,0,5.936838185668457E-5,0,4.0,2.616011860637509,0.0
"Kasilof, Alaska","Kasilof, Alaska",60.3375,Kasilof,Alaska,-151.2744444,0,2.1315766689296387E-4,0,4.0,2.2246108228317274,54.38669692381915
"Marina-del-Rey, California","Marina-del-Rey, California",33.9802893,Marina-del-Rey,California,-118.4517449,0,9.617249969790704E-5,0,4.0,2.318013343217198,0.08552976900360622
"Aransas-Pass, Texas","Aransas-Pass, Texas",27.9094677,Aransas-Pass,Texas,-97.1499898,7,2.600132264693655E-4,0,4.0,2.266864343958488,0.0
"Valley-of-the-Fire-State-Park, Nevada","Valley-of-the-Fire-State-Park, Nevada",36.4297467,Valley-of-the-Fire-State-Park,Nevada,-114.515319,0,5.446420353526533E-4,0,4.0,2.063380281690141,565.7855638224453
"Shawano, Wisconsin","Shawano, Wisconsin",44.7822064,Shawano,Wisconsin,-88.6089917,0,1.6037525957102237E-4,0,5.0,3.1601186063750926,0.0
"Bloomington, Indiana","Bloomington, Indiana",39.165325,Bloomington,Indiana,-86.5263857,0,2.6610792836555605E-4,0,4.0,2.1286137879911045,279.6081150637938
"Apalachicola, Florida","Apalachicola, Florida",29.7257675,Apalachicola,Florida,-84.9832435,1,4.3158482830868195E-4,0,4.0,2.1604892512972573,0.0
"Hoover-Dam, Arizona","Hoover-Dam, Arizona",36.0159621,Hoover-Dam,Arizona,-114.737482,0,7.463938365117897E-4,0,4.0,1.9911045218680503,151.9062463592912
"Galveston, Texas","Galveston, Texas",29.3013479,Galveston,Texas,-94.7976958,0,9.45949511749729E-4,0,4.0,1.9796145292809488,4389.564879317847
"Commerce, Georgia","Commerce, Georgia",34.203997,Commerce,Georgia,-83.4571057,0,2.0525170084598993E-4,0,4.0,2.375092661230541,0.0
"Greensburg, Pennsylvania","Greensburg, Pennsylvania",40.3014581,Greensburg,Pennsylvania,-79.5389289,0,1.2210189778764845E-4,0,4.0,2.7954040029651592,0.0
"Blythe, California","Blythe, California",33.6172329,Blythe,California,-114.5891744,0,1.708543748223693E-4,0,4.0,2.393254262416605,0.0
